5, 5, 1346, 744, 38, 50, -1, 1, 0
5, 6, 999, 225, 131, 63, -1, 7, 0
5, 8, 719, 321, 99, 84, -1, 1, 0
5, 11, 1192, 234, 33, 32, -1, 8, 0
5, 12, 498, 308, 51, 60, -1, 1, 0
5, 1058, 504, 276, 47, 56, -1, 1, 0
5, 13, 1333, 308, 22, 24, -1, 6, 0
5, 174, 1157, 212, 41, 32, -1, 3, 0
6, 1, 1377, 639, 44, 61, -1, 1, 0
6, 2, 794, 161, 46, 33, -1, 3, 0
6, 3, 461, 225, 81, 101, -1, 8, 0
6, 4, 678, 172, 38, 36, -1, 3, 0
6, 5, 1346, 743, 38, 51, -1, 1, 0
6, 6, 979, 223, 139, 61, -1, 7, 0
6, 8, 767, 313, 101, 83, -1, 1, 0
6, 11, 1192, 234, 34, 32, -1, 8, 0
6, 12, 480, 308, 48, 64, -1, 1, 0
6, 1058, 486, 281, 47, 56, -1, 1, 0
6, 13, 1332, 308, 22, 24, -1, 6, 0
6, 174, 1157, 212, 41, 32, -1, 3, 0
7, 1, 1376, 638, 47, 63, -1, 1, 0
7, 2, 794, 161, 46, 33, -1, 3, 0
7, 3, 462, 225, 80, 97, -1, 8, 0
7, 4, 678, 172, 38, 36, -1, 3, 0
7, 5, 1345, 743, 40, 53, -1, 1, 0
7, 6, 959, 219, 144, 64, -1, 7, 0
7, 8, 814, 310, 100, 80, -1, 1, 0
7, 11, 1192, 234, 35, 33, -1, 8, 0
7, 12, 466, 316, 43, 63, -1, 1, 0
7, 1058, 473, 296, 39, 48, -1, 1, 0
7, 13, 1331, 307, 23, 25, -1, 6, 0
7, 174, 1157, 212, 41, 32, -1, 3, 0
8, 1, 1376, 638, 47, 63, -1, 1, 0
8, 2, 794, 161, 46, 33, -1, 3, 0
8, 3, 462, 225, 80, 102, -1, 8, 0
8, 4, 676, 172, 42, 36, -1, 3, 0
8, 5, 1345, 743, 40, 53, -1, 1, 0
8, 6, 938, 218, 148, 63, -1, 7, 0
8, 8, 863, 309, 90, 82, -1, 1, 0
8, 11, 1192, 234, 35, 33, -1, 8, 0
8, 12, 450, 322, 42, 64, -1, 1, 0
8, 1058, 457, 305, 38, 47, -1, 1, 0
8, 13, 1330, 307, 23, 25, -1, 6, 0
8, 174, 1157, 212, 41, 32, -1, 3, 0
9, 1, 1377, 639, 45, 60, -1, 1, 0
9, 2, 793, 160, 48, 35, -1, 3, 0
9, 3, 462, 227, 78, 98, -1, 8, 0
9, 4, 675, 170, 44, 39, -1, 3, 0
9, 5, 1345, 743, 41, 53, -1, 1, 0
9, 6, 916, 214, 154, 65, -1, 7, 0
9, 8, 910, 306, 82, 77, -1, 1, 0
9, 11, 1192, 234, 35, 33, -1, 8, 0
9, 12, 436, 332, 41, 62, -1, 1, 0
9, 1058, 445, 316, 36, 44, -1, 1, 0
9, 13, 1329, 307, 23, 25, -1, 6, 0
9, 174, 1157, 212, 41, 32, -1, 3, 0
10, 1, 1377, 639, 45, 60, -1, 1, 0
10, 2, 793, 160, 48, 35, -1, 3, 0
10, 3, 461, 227, 80, 97, -1, 8, 0
10, 4, 676, 170, 43, 39, -1, 3, 0
10, 5, 1345, 742, 41, 54, -1, 1, 0
10, 6, 895, 213, 157, 64, -1, 7, 0
10, 8, 948, 307, 79, 78, -1, 1, 0
10, 11, 1193, 236, 33, 29, -1, 8, 0
10, 13, 1326, 304, 24, 30, -1, 6, 0
10, 12, 423, 342, 39, 59, -1, 1, 0
10, 1058, 432, 325, 35, 43, -1, 1, 0
10, 174, 1157, 212, 41, 32, -1, 3, 0
11, 1, 1377, 639, 45, 60, -1, 1, 0
11, 2, 793, 159, 48, 36, -1, 3, 0
11, 3, 460, 227, 80, 99, -1, 8, 0
11, 4, 677, 171, 40, 36, -1, 3, 0
11, 5, 1345, 742, 41, 54, -1, 1, 0
11, 6, 871, 210, 162, 66, -1, 7, 0
11, 8, 988, 307, 73, 71, -1, 1, 0
11, 12, 411, 351, 38, 57, -1, 1, 0
11, 1058, 421, 335, 33, 40, -1, 1, 0
11, 11, 1189, 234, 42, 32, -1, 8, 0
11, 13, 1322, 309, 26, 24, -1, 6, 0
11, 174, 1157, 212, 41, 32, -1, 3, 0
12, 1, 1377, 639, 45, 60, -1, 1, 0
12, 2, 792, 159, 50, 36, -1, 3, 0
12, 3, 461, 228, 79, 98, -1, 8, 0
12, 4, 677, 171, 40, 36, -1, 3, 0
12, 5, 1345, 742, 41, 54, -1, 1, 0
12, 6, 848, 208, 167, 67, -1, 7, 0
12, 8, 1023, 308, 64, 69, -1, 1, 0
12, 11, 1193, 236, 33, 29, -1, 8, 0
12, 12, 408, 371, 26, 43, -1, 1, 0
12, 13, 1324, 307, 26, 24, -1, 6, 0
12, 174, 1157, 212, 41, 32, -1, 3, 0
13, 1, 1377, 639, 44, 60, -1, 1, 0
13, 2, 792, 159, 50, 36, -1, 3, 0
13, 3, 461, 226, 81, 98, -1, 8, 0
13, 4, 677, 171, 41, 36, -1, 3, 0
13, 5, 1346, 744, 39, 51, -1, 1, 0
13, 6, 823, 208, 171, 66, -1, 7, 0
13, 8, 1055, 310, 59, 67, -1, 1, 0
13, 11, 1193, 236, 33, 29, -1, 8, 0
13, 13, 1319, 308, 27, 25, -1, 6, 0
13, 174, 1157, 212, 41, 32, -1, 3, 0
14, 1, 1377, 639, 44, 60, -1, 1, 0
14, 2, 794, 162, 46, 31, -1, 3, 0
14, 3, 464, 226, 78, 89, -1, 8, 0
14, 4, 677, 171, 41, 36, -1, 3, 0
14, 5, 1346, 744, 38, 50, -1, 1, 0
14, 6, 798, 207, 173, 68, -1, 7, 0
14, 8, 1083, 311, 54, 66, -1, 1, 0
14, 11, 1194, 236, 31, 28, -1, 8, 0
14, 13, 1321, 308, 26, 24, -1, 6, 0
14, 17, 1317, 294, 13, 16, -1, 1, 0
14, 174, 1157, 212, 41, 32, -1, 3, 0
15, 1, 1377, 639, 44, 60, -1, 1, 0
15, 2, 794, 162, 46, 31, -1, 3, 0
15, 3, 464, 227, 77, 87, -1, 8, 0
15, 4, 676, 171, 42, 36, -1, 3, 0
15, 5, 1345, 742, 41, 53, -1, 1, 0
15, 6, 773, 207, 176, 68, -1, 7, 0
15, 8, 1108, 316, 53, 60, -1, 1, 0
15, 11, 1194, 237, 31, 27, -1, 8, 0
15, 13, 1315, 308, 28, 26, -1, 6, 0
15, 17, 1316, 294, 13, 16, -1, 1, 0
15, 174, 1157, 212, 41, 32, -1, 3, 0
16, 1, 1377, 639, 44, 60, -1, 1, 0
16, 2, 793, 161, 47, 34, -1, 3, 0
16, 3, 464, 227, 77, 87, -1, 8, 0
16, 4, 676, 171, 42, 35, -1, 3, 0
16, 5, 1345, 742, 41, 53, -1, 1, 0
16, 6, 749, 207, 176, 73, -1, 7, 0
16, 8, 1129, 315, 49, 60, -1, 1, 0
16, 11, 1194, 236, 31, 28, -1, 8, 0
16, 13, 1313, 307, 28, 26, -1, 6, 0
16, 17, 1314, 293, 13, 16, -1, 1, 0
16, 174, 1157, 212, 41, 32, -1, 3, 0
17, 1, 1377, 639, 43, 60, -1, 1, 0
17, 2, 793, 161, 47, 34, -1, 3, 0
17, 3, 464, 227, 77, 87, -1, 8, 0
17, 4, 675, 170, 44, 39, -1, 3, 0
17, 5, 1345, 742, 41, 53, -1, 1, 0
17, 6, 723, 207, 178, 74, -1, 7, 0
17, 8, 1153, 321, 42, 53, -1, 1, 0
17, 11, 1194, 236, 31, 28, -1, 8, 0
17, 13, 1311, 307, 29, 27, -1, 6, 0
17, 17, 1312, 293, 13, 16, -1, 1, 0
17, 174, 1157, 212, 41, 32, -1, 3, 0
18, 1, 1377, 640, 44, 59, -1, 1, 0
18, 2, 795, 162, 43, 31, -1, 3, 0
18, 3, 463, 227, 78, 87, -1, 8, 0
18, 4, 676, 171, 43, 38, -1, 3, 0
18, 5, 1344, 743, 42, 53, -1, 1, 0
18, 8, 1170, 321, 39, 51, -1, 1, 0
18, 11, 1194, 236, 31, 28, -1, 8, 0
18, 6, 697, 208, 179, 77, -1, 7, 0
18, 13, 1309, 306, 30, 27, -1, 6, 0
18, 17, 1311, 292, 13, 16, -1, 1, 0
18, 174, 1157, 212, 41, 32, -1, 3, 0
19, 1, 1377, 640, 44, 59, -1, 1, 0
19, 2, 796, 163, 41, 30, -1, 3, 0
19, 3, 461, 226, 82, 90, -1, 8, 0
19, 4, 677, 173, 40, 33, -1, 3, 0
19, 5, 1344, 742, 42, 54, -1, 1, 0
19, 8, 1185, 323, 38, 48, -1, 1, 0
19, 11, 1192, 234, 34, 31, -1, 8, 0
19, 6, 670, 207, 179, 81, -1, 7, 0
19, 13, 1307, 306, 30, 28, -1, 6, 0
19, 17, 1308, 291, 15, 18, -1, 1, 0
19, 174, 1157, 212, 41, 32, -1, 3, 0
20, 1, 1377, 640, 43, 59, -1, 1, 0
20, 2, 796, 163, 42, 30, -1, 3, 0
20, 3, 461, 225, 83, 91, -1, 8, 0
20, 4, 677, 174, 40, 32, -1, 3, 0
20, 5, 1345, 743, 39, 51, -1, 1, 0
20, 8, 1195, 325, 41, 46, -1, 1, 0
20, 11, 1194, 236, 31, 28, -1, 8, 0
20, 6, 644, 209, 178, 82, -1, 7, 0
20, 13, 1304, 302, 35, 32, -1, 6, 0
20, 17, 1307, 291, 15, 18, -1, 1, 0
20, 174, 1157, 212, 41, 32, -1, 3, 0
21, 1, 1377, 640, 43, 59, -1, 1, 0
21, 2, 796, 163, 42, 30, -1, 3, 0
21, 3, 460, 225, 83, 92, -1, 8, 0
21, 4, 677, 174, 40, 33, -1, 3, 0
21, 5, 1345, 743, 39, 51, -1, 1, 0
21, 8, 1212, 325, 40, 48, -1, 1, 0
21, 11, 1194, 237, 31, 27, -1, 8, 0
21, 6, 624, 210, 173, 90, -1, 7, 0
21, 13, 1302, 301, 36, 33, -1, 6, 0
21, 17, 1304, 290, 15, 19, -1, 1, 0
21, 174, 1157, 212, 41, 32, -1, 3, 0
22, 1, 1376, 639, 45, 62, -1, 1, 0
22, 2, 797, 164, 41, 29, -1, 3, 0
22, 3, 460, 225, 83, 92, -1, 8, 0
22, 4, 676, 172, 41, 36, -1, 3, 0
22, 5, 1345, 744, 39, 50, -1, 1, 0
22, 8, 1223, 328, 36, 43, -1, 1, 0
22, 11, 1194, 237, 31, 27, -1, 8, 0
22, 6, 600, 212, 168, 94, -1, 7, 0
22, 13, 1299, 300, 37, 33, -1, 6, 0
22, 17, 1301, 289, 15, 19, -1, 1, 0
22, 174, 1157, 212, 41, 32, -1, 3, 0
23, 1, 1376, 639, 45, 62, -1, 1, 0
23, 2, 797, 164, 41, 28, -1, 3, 0
23, 3, 460, 224, 82, 92, -1, 8, 0
23, 4, 676, 171, 41, 36, -1, 3, 0
23, 5, 1345, 744, 38, 50, -1, 1, 0
23, 8, 1235, 330, 34, 42, -1, 1, 0
23, 11, 1193, 236, 33, 30, -1, 8, 0
23, 6, 579, 216, 161, 95, -1, 7, 0
23, 13, 1296, 300, 37, 34, -1, 6, 0
23, 17, 1299, 288, 16, 20, -1, 1, 0
23, 174, 1157, 212, 41, 32, -1, 3, 0
24, 1, 1377, 640, 43, 59, -1, 1, 0
24, 2, 797, 163, 41, 29, -1, 3, 0
24, 3, 460, 224, 81, 92, -1, 8, 0
24, 4, 676, 171, 41, 37, -1, 3, 0
24, 5, 1345, 744, 38, 50, -1, 1, 0
24, 8, 1242, 331, 34, 41, -1, 1, 0
24, 11, 1194, 236, 33, 30, -1, 8, 0
24, 6, 560, 222, 155, 97, -1, 7, 0
24, 13, 1292, 299, 38, 35, -1, 6, 0
24, 17, 1295, 286, 17, 21, -1, 1, 0
24, 174, 1157, 212, 41, 32, -1, 3, 0
25, 1, 1377, 640, 43, 59, -1, 1, 0
25, 2, 797, 163, 41, 29, -1, 3, 0
25, 3, 460, 225, 78, 89, -1, 8, 0
25, 4, 676, 171, 41, 37, -1, 3, 0
25, 5, 1345, 744, 38, 50, -1, 1, 0
25, 8, 1252, 332, 33, 40, -1, 1, 0
25, 11, 1193, 236, 34, 30, -1, 8, 0
25, 6, 540, 225, 151, 100, -1, 7, 0
25, 13, 1289, 298, 39, 36, -1, 6, 0
25, 17, 1292, 285, 17, 21, -1, 1, 0
25, 174, 1157, 212, 41, 32, -1, 3, 0
26, 1, 1376, 639, 45, 62, -1, 1, 0
26, 2, 798, 164, 40, 28, -1, 3, 0
26, 3, 459, 225, 80, 89, -1, 8, 0
26, 4, 677, 171, 40, 37, -1, 3, 0
26, 5, 1345, 744, 38, 50, -1, 1, 0
26, 8, 1260, 332, 32, 41, -1, 1, 0
26, 11, 1193, 236, 34, 30, -1, 8, 0
26, 6, 521, 230, 147, 103, -1, 7, 0
26, 13, 1286, 297, 40, 36, -1, 6, 0
26, 17, 1289, 284, 17, 21, -1, 1, 0
26, 174, 1157, 212, 41, 32, -1, 3, 0
27, 1, 1377, 640, 43, 59, -1, 1, 0
27, 2, 798, 164, 41, 28, -1, 3, 0
27, 3, 458, 226, 82, 88, -1, 8, 0
27, 4, 677, 170, 40, 38, -1, 3, 0
27, 5, 1345, 744, 38, 50, -1, 1, 0
27, 8, 1265, 330, 35, 45, -1, 1, 0
27, 11, 1194, 236, 33, 30, -1, 8, 0
27, 6, 505, 235, 142, 105, -1, 7, 0
27, 13, 1282, 295, 41, 37, -1, 6, 0
27, 17, 1285, 282, 18, 22, -1, 1, 0
27, 174, 1157, 212, 41, 32, -1, 3, 0
28, 1, 1376, 640, 44, 58, -1, 1, 0
28, 2, 798, 164, 40, 28, -1, 3, 0
28, 3, 459, 225, 81, 87, -1, 8, 0
28, 4, 677, 170, 40, 38, -1, 3, 0
28, 5, 1344, 743, 40, 53, -1, 1, 0
28, 8, 1276, 335, 28, 39, -1, 1, 0
28, 11, 1193, 236, 33, 30, -1, 8, 0
28, 6, 490, 242, 132, 105, -1, 7, 0
28, 13, 1278, 294, 42, 39, -1, 6, 0
28, 17, 1282, 281, 19, 23, -1, 1, 0
28, 174, 1157, 212, 41, 32, -1, 3, 0
29, 1, 1376, 640, 44, 58, -1, 1, 0
29, 2, 799, 164, 39, 28, -1, 3, 0
29, 3, 462, 226, 76, 87, -1, 8, 0
29, 4, 677, 170, 40, 38, -1, 3, 0
29, 5, 1345, 743, 39, 53, -1, 1, 0
29, 8, 1279, 335, 30, 38, -1, 1, 0
29, 11, 1194, 237, 31, 27, -1, 8, 0
29, 6, 474, 251, 126, 104, -1, 7, 0
29, 13, 1274, 292, 44, 40, -1, 6, 0
29, 17, 1281, 282, 16, 20, -1, 1, 0
29, 174, 1157, 212, 41, 32, -1, 3, 0
30, 1, 1376, 640, 44, 58, -1, 1, 0
30, 2, 798, 164, 40, 28, -1, 3, 0
30, 3, 459, 224, 83, 91, -1, 8, 0
30, 4, 677, 170, 40, 38, -1, 3, 0
30, 5, 1345, 743, 40, 53, -1, 1, 0
30, 8, 1286, 335, 28, 38, -1, 1, 0
30, 11, 1194, 237, 31, 27, -1, 8, 0
30, 6, 461, 259, 118, 103, -1, 7, 0
30, 13, 1270, 291, 45, 41, -1, 6, 0
30, 17, 1272, 278, 18, 22, -1, 1, 0
30, 174, 1157, 212, 41, 32, -1, 3, 0
31, 1, 1376, 640, 44, 59, -1, 1, 0
31, 2, 799, 164, 39, 28, -1, 3, 0
31, 3, 460, 225, 81, 89, -1, 8, 0
31, 4, 677, 170, 40, 38, -1, 3, 0
31, 5, 1344, 743, 40, 53, -1, 1, 0
31, 8, 1291, 339, 25, 33, -1, 1, 0
31, 11, 1194, 237, 30, 27, -1, 8, 0
31, 6, 449, 269, 111, 100, -1, 7, 0
31, 13, 1265, 289, 46, 42, -1, 6, 0
31, 17, 1268, 276, 19, 23, -1, 1, 0
31, 174, 1157, 212, 41, 32, -1, 3, 0
32, 1, 1375, 639, 46, 61, -1, 1, 0
32, 2, 799, 164, 39, 28, -1, 3, 0
32, 3, 464, 224, 77, 85, -1, 8, 0
32, 4, 677, 170, 40, 38, -1, 3, 0
32, 5, 1345, 743, 39, 53, -1, 1, 0
32, 8, 1295, 339, 24, 34, -1, 1, 0
32, 11, 1194, 237, 30, 27, -1, 8, 0
32, 6, 439, 272, 105, 105, -1, 7, 0
32, 13, 1259, 287, 49, 45, -1, 6, 0
32, 17, 1263, 273, 20, 24, -1, 1, 0
32, 174, 1157, 212, 41, 32, -1, 3, 0
33, 1, 1375, 639, 46, 61, -1, 1, 0
33, 2, 799, 164, 39, 28, -1, 3, 0
33, 3, 465, 225, 77, 86, -1, 8, 0
33, 4, 677, 170, 40, 38, -1, 3, 0
33, 5, 1346, 744, 37, 50, -1, 1, 0
33, 8, 1299, 339, 24, 33, -1, 1, 0
33, 11, 1193, 235, 32, 30, -1, 8, 0
33, 6, 427, 283, 97, 101, -1, 7, 0
33, 13, 1254, 285, 50, 46, -1, 6, 0
33, 17, 1257, 270, 21, 26, -1, 1, 0
33, 174, 1157, 212, 41, 32, -1, 3, 0
34, 1, 1376, 640, 44, 58, -1, 1, 0
34, 2, 799, 164, 39, 28, -1, 3, 0
34, 3, 461, 223, 82, 92, -1, 8, 0
34, 4, 677, 170, 40, 38, -1, 3, 0
34, 5, 1345, 743, 40, 53, -1, 1, 0
34, 8, 1300, 337, 28, 36, -1, 1, 0
34, 11, 1194, 236, 31, 27, -1, 8, 0
34, 6, 419, 290, 92, 99, -1, 7, 0
34, 13, 1247, 284, 52, 47, -1, 6, 0
34, 17, 1267, 273, 19, 19, -1, 1, 0
34, 174, 1157, 212, 41, 32, -1, 3, 0
35, 1, 1376, 640, 44, 58, -1, 1, 0
35, 2, 799, 164, 40, 28, -1, 3, 0
35, 3, 459, 224, 85, 92, -1, 8, 0
35, 4, 677, 170, 40, 38, -1, 3, 0
35, 5, 1345, 743, 40, 53, -1, 1, 0
35, 8, 1305, 340, 27, 35, -1, 1, 0
35, 11, 1194, 236, 30, 27, -1, 8, 0
35, 6, 411, 300, 85, 94, -1, 7, 0
35, 13, 1241, 283, 54, 49, -1, 6, 0
35, 17, 1261, 272, 21, 21, -1, 1, 0
35, 174, 1157, 212, 41, 32, -1, 3, 0
36, 1, 1376, 640, 44, 58, -1, 1, 0
36, 2, 799, 164, 40, 28, -1, 3, 0
36, 3, 459, 224, 84, 92, -1, 8, 0
36, 4, 677, 172, 39, 35, -1, 3, 0
36, 5, 1344, 743, 41, 53, -1, 1, 0
36, 8, 1311, 341, 24, 29, -1, 1, 0
36, 11, 1193, 237, 30, 26, -1, 8, 0
36, 6, 413, 309, 70, 86, -1, 7, 0
36, 13, 1235, 279, 56, 51, -1, 6, 0
36, 17, 1261, 270, 17, 21, -1, 1, 0
36, 174, 1157, 212, 41, 32, -1, 3, 0
37, 1, 1375, 639, 46, 61, -1, 1, 0
37, 2, 799, 164, 39, 28, -1, 3, 0
37, 3, 460, 224, 83, 92, -1, 8, 0
37, 4, 677, 172, 39, 35, -1, 3, 0
37, 5, 1344, 743, 41, 53, -1, 1, 0
37, 8, 1314, 340, 27, 31, -1, 1, 0
37, 11, 1192, 236, 29, 26, -1, 8, 0
37, 6, 411, 321, 60, 75, -1, 7, 0
37, 13, 1226, 277, 58, 53, -1, 6, 0
37, 17, 1253, 271, 19, 18, -1, 1, 0
37, 16, 1312, 295, 14, 17, -1, 1, 0
37, 15, 1336, 312, 22, 19, -1, 6, 0
37, 174, 1157, 212, 41, 32, -1, 3, 0
38, 1, 1376, 640, 44, 58, -1, 1, 0
38, 2, 798, 164, 40, 28, -1, 3, 0
38, 3, 461, 224, 82, 93, -1, 8, 0
38, 4, 677, 172, 39, 35, -1, 3, 0
38, 5, 1344, 742, 41, 54, -1, 1, 0
38, 8, 1316, 340, 24, 32, -1, 1, 0
38, 11, 1190, 234, 32, 29, -1, 8, 0
38, 6, 413, 325, 46, 68, -1, 7, 0
38, 13, 1218, 272, 61, 55, -1, 6, 0
38, 17, 1247, 264, 19, 24, -1, 1, 0
38, 16, 1311, 294, 13, 17, -1, 1, 0
38, 15, 1338, 311, 18, 21, -1, 6, 0
38, 174, 1157, 212, 41, 32, -1, 3, 0
39, 1, 1375, 638, 46, 61, -1, 1, 0
39, 2, 799, 164, 39, 28, -1, 3, 0
39, 3, 463, 227, 78, 89, -1, 8, 0
39, 4, 677, 172, 39, 35, -1, 3, 0
39, 5, 1344, 742, 41, 54, -1, 1, 0
39, 8, 1321, 340, 21, 30, -1, 1, 0
39, 11, 1190, 235, 34, 30, -1, 8, 0
39, 13, 1210, 269, 63, 58, -1, 6, 0
39, 17, 1242, 261, 20, 22, -1, 1, 0
39, 16, 1309, 294, 13, 17, -1, 1, 0
39, 15, 1336, 311, 20, 20, -1, 6, 0
39, 174, 1157, 212, 41, 32, -1, 3, 0
40, 1, 1376, 640, 44, 58, -1, 1, 0
40, 2, 797, 164, 42, 28, -1, 3, 0
40, 3, 463, 227, 78, 89, -1, 8, 0
40, 4, 677, 172, 39, 35, -1, 3, 0
40, 5, 1345, 743, 39, 51, -1, 1, 0
40, 8, 1323, 343, 22, 28, -1, 1, 0
40, 11, 1189, 235, 39, 28, -1, 8, 0
40, 13, 1200, 266, 66, 60, -1, 6, 0
40, 16, 1306, 293, 13, 17, -1, 1, 0
40, 15, 1336, 311, 20, 21, -1, 6, 0
40, 17, 1237, 259, 21, 22, -1, 1, 0
40, 174, 1157, 212, 41, 32, -1, 3, 0
41, 1, 1375, 638, 46, 61, -1, 1, 0
41, 2, 799, 164, 39, 28, -1, 3, 0
41, 3, 463, 227, 78, 89, -1, 8, 0
41, 4, 677, 172, 39, 35, -1, 3, 0
41, 5, 1345, 743, 39, 51, -1, 1, 0
41, 8, 1325, 341, 23, 27, -1, 1, 0
41, 11, 1186, 236, 42, 32, -1, 8, 0
41, 13, 1192, 262, 68, 62, -1, 6, 0
41, 17, 1231, 254, 20, 28, -1, 1, 0
41, 16, 1304, 292, 14, 18, -1, 1, 0
41, 15, 1333, 311, 22, 24, -1, 6, 0
41, 174, 1157, 212, 41, 32, -1, 3, 0
42, 1, 1376, 638, 45, 61, -1, 1, 0
42, 2, 798, 164, 40, 27, -1, 3, 0
42, 3, 463, 227, 78, 89, -1, 8, 0
42, 4, 677, 172, 39, 35, -1, 3, 0
42, 5, 1345, 743, 39, 51, -1, 1, 0
42, 8, 1330, 343, 19, 25, -1, 1, 0
42, 13, 1183, 259, 70, 64, -1, 6, 0
42, 17, 1225, 256, 24, 25, -1, 1, 0
42, 16, 1304, 292, 13, 18, -1, 1, 0
42, 15, 1333, 312, 22, 20, -1, 6, 0
42, 11, 1190, 235, 36, 29, -1, 8, 0
42, 174, 1157, 212, 41, 32, -1, 3, 0
43, 1, 1375, 638, 46, 61, -1, 1, 0
43, 2, 797, 163, 42, 30, -1, 3, 0
43, 3, 463, 227, 78, 89, -1, 8, 0
43, 4, 678, 172, 38, 35, -1, 3, 0
43, 5, 1344, 742, 41, 54, -1, 1, 0
43, 8, 1330, 342, 20, 27, -1, 1, 0
43, 11, 1186, 236, 39, 32, -1, 8, 0
43, 13, 1173, 256, 71, 65, -1, 6, 0
43, 16, 1298, 289, 19, 22, -1, 1, 0
43, 15, 1329, 310, 28, 25, -1, 6, 0
43, 17, 1220, 253, 19, 23, -1, 1, 0
43, 174, 1157, 212, 41, 32, -1, 3, 0
44, 1, 1376, 638, 45, 62, -1, 1, 0
44, 2, 799, 164, 39, 27, -1, 3, 0
44, 3, 463, 227, 78, 89, -1, 8, 0
44, 4, 678, 172, 38, 35, -1, 3, 0
44, 5, 1345, 744, 39, 51, -1, 1, 0
44, 8, 1333, 342, 20, 27, -1, 1, 0
44, 11, 1189, 238, 34, 29, -1, 8, 0
44, 15, 1327, 309, 29, 28, -1, 6, 0
44, 13, 1154, 252, 81, 67, -1, 6, 0
44, 17, 1204, 248, 29, 35, -1, 1, 0
44, 16, 1294, 290, 19, 22, -1, 1, 0
44, 174, 1157, 212, 41, 32, -1, 3, 0
45, 1, 1376, 638, 45, 62, -1, 1, 0
45, 2, 799, 164, 39, 27, -1, 3, 0
45, 3, 463, 227, 78, 89, -1, 8, 0
45, 4, 678, 172, 38, 35, -1, 3, 0
45, 5, 1345, 744, 38, 51, -1, 1, 0
45, 8, 1335, 343, 20, 25, -1, 1, 0
45, 11, 1191, 238, 31, 27, -1, 8, 0
45, 15, 1328, 309, 29, 29, -1, 6, 0
45, 13, 1140, 247, 86, 71, -1, 6, 0
